,Entity,Iteration,Probability,Relation,Value
261,concept:sportsteam:monmouth_college,1070,0.9375,concept:teamplaysinleague,concept:sportsleague:international
262,concept:sportsteam:ny_rangers,1070,0.912,concept:teamplayssport,concept:sport:hockey
263,concept:sportsteam:bills,1069,0.9944856811371386,concept:teamplaysagainstteam,concept:sportsteam:broncos
264,concept:sportsteam:bills,1069,0.9999283350218049,concept:teamplaysagainstteam,concept:sportsteam:bengals
265,concept:sportsteam:bills,1069,0.99609375,concept:teamplaysagainstteam,concept:sportsteam:pittsburgh_steelers_sunday
266,concept:sportsteam:bills,1069,0.96875,concept:teamplaysagainstteam,concept:sportsteam:seahawks
267,concept:sportsteam:bills,1069,0.9994032928723807,concept:teamplaysagainstteam,concept:sportsteam:dallas_cowboys
268,concept:sportsteam:bills,1069,0.9995106441445605,concept:teamplaysagainstteam,concept:sportsteam:pats
269,concept:sportsteam:bills,1069,0.998046875,concept:teamplaysagainstteam,concept:sportsteam:minnesota_vikings
270,concept:sportsteam:bills,1069,0.96875,concept:teamplaysagainstteam,concept:sportsteam:titans
271,concept:sportsteam:bills,1069,1.0,concept:teamplaysagainstteam,concept:sportsteam:washington_redskins_last
272,concept:sportsteam:bills,1070,1.0,concept:teamplaysagainstteam,concept:sportsteam:sd_chargers
273,concept:sportsteam:bills,1070,0.9999303763713203,concept:teamplaysagainstteam,concept:sportsteam:kansas_city_chiefs
274,concept:sportsteam:bills,1070,0.9990234375,concept:teamplaysagainstteam,concept:sportsteam:baltimore_colts
275,concept:sportsteam:bills,1070,0.9989696935871916,concept:teamplaysagainstteam,concept:sportsteam:cleveland_browns
276,concept:sportsteam:bills,1069,0.9971638277417441,concept:teamplaysagainstteam,concept:sportsteam:rams
277,concept:sportsteam:bills,1069,1.0,concept:teamplaysagainstteam,concept:sportsteam:new_england_patriots
278,concept:sportsteam:bills,1070,1.0,concept:teamplaysagainstteam,concept:sportsteam:new_york_jets
279,concept:sportsteam:bills,1070,0.9899294615251576,concept:teamplaysagainstteam,concept:sportsteam:miami_dolphins_football_team
280,concept:sportsteam:bills,1070,0.9999999999991174,concept:teamplaysinleague,concept:sportsleague:nfl
281,concept:sportsteam:bills,1070,1.0,concept:teamplayssport,concept:sport:football
282,concept:sportsteam:kansas_city_chiefs,1070,1.0,concept:teamplaysagainstteam,concept:sportsteam:sd_chargers
283,concept:sportsteam:kansas_city_chiefs,1070,1.0,concept:teamplaysagainstteam,concept:sportsteam:packers
284,concept:sportsteam:kansas_city_chiefs,1070,0.9999999999999851,concept:teamplaysagainstteam,concept:sportsteam:broncos
285,concept:sportsteam:kansas_city_chiefs,1070,0.9999999997039827,concept:teamplaysagainstteam,concept:sportsteam:oakland_raiders
286,concept:sportsteam:kansas_city_chiefs,1070,0.9999999948041407,concept:teamplaysagainstteam,concept:sportsteam:minnesota_vikings
287,concept:sportsteam:kansas_city_chiefs,1070,0.9999990463256836,concept:teamplaysagainstteam,concept:sportsteam:baltimore_colts
288,concept:sportsteam:kansas_city_chiefs,1070,0.9999917330501299,concept:teamplaysagainstteam,concept:sportsteam:pittsburgh_steelers_sunday
289,concept:sportsteam:kansas_city_chiefs,1070,0.9999847425403393,concept:teamplaysagainstteam,concept:sportsteam:titans
290,concept:sportsteam:kansas_city_chiefs,1070,0.9999647046964251,concept:teamplaysagainstteam,concept:sportsteam:bengals
291,concept:sportsteam:kansas_city_chiefs,1070,0.9999388260636914,concept:teamplaysagainstteam,concept:sportsteam:houston_texans
292,concept:sportsteam:kansas_city_chiefs,1070,0.9995840488213208,concept:teamplaysagainstteam,concept:sportsteam:cardinals__
293,concept:sportsteam:kansas_city_chiefs,1070,0.99951171875,concept:teamplaysagainstteam,concept:sportsteam:bears_29_17
294,concept:sportsteam:kansas_city_chiefs,1070,0.998046875,concept:teamplaysagainstteam,concept:sportsteam:falcons
295,concept:sportsteam:kansas_city_chiefs,1070,0.984375,concept:teamplaysagainstteam,concept:sportsteam:dallas_cowboys
296,concept:sportsteam:kansas_city_chiefs,1070,0.984375,concept:teamplaysagainstteam,concept:sportsteam:buffalo_bills
297,concept:sportsteam:kansas_city_chiefs,1070,0.984375,concept:teamplaysagainstteam,concept:sportsteam:cleveland_browns
298,concept:sportsteam:kansas_city_chiefs,1070,0.96875,concept:teamplaysagainstteam,concept:sportsteam:washington_redskins_last
299,concept:sportsteam:kansas_city_chiefs,1070,0.9375,concept:teamplaysagainstteam,concept:sportsteam:st___louis_cardinals
300,concept:sportsteam:kansas_city_chiefs,1070,0.9375,concept:teamplaysagainstteam,concept:sportsteam:arizona_cardinals
301,concept:sportsteam:kansas_city_chiefs,1070,0.9375,concept:teamplaysagainstteam,concept:sportsteam:carolina_hurricanes_hockey
302,concept:sportsteam:kansas_city_chiefs,1070,0.9375,concept:teamplaysagainstteam,concept:sportsteam:detroit_lions
303,concept:sportsteam:kansas_city_chiefs,1070,0.9999996372201043,concept:teamplaysagainstteam,concept:sportsteam:new_england_patriots
304,concept:sportsteam:kansas_city_chiefs,1070,0.9999995202444822,concept:teamplaysagainstteam,concept:sportsteam:new_york_jets
305,concept:sportsteam:kansas_city_chiefs,1070,0.9999961609615953,concept:teamplaysagainstteam,concept:sportsteam:new
306,concept:sportsteam:kansas_city_chiefs,1070,0.9999716565156517,concept:teamplaysagainstteam,concept:sportsteam:bills
307,concept:sportsteam:kansas_city_chiefs,1070,0.99993896484375,concept:teamplaysagainstteam,concept:sportsteam:rams
308,concept:sportsteam:kansas_city_chiefs,1070,0.99609375,concept:teamplaysagainstteam,concept:sportsteam:miami_dolphins_football_team
309,concept:sportsteam:kansas_city_chiefs,1070,0.9375,concept:teamplaysagainstteam,concept:sportsteam:atlanta_braves
310,concept:sportsteam:kansas_city_chiefs,1070,1.0,concept:teamplaysinleague,concept:sportsleague:nfl
311,concept:sportsteam:kansas_city_chiefs,1070,1.0,concept:teamplayssport,concept:sport:football
312,concept:sportsteam:ball_state_university,1070,0.9375,concept:teamplaysinleague,concept:sportsleague:international
313,concept:sportsteam:ball_state_university,1070,0.9921875,concept:teamplayssport,concept:sport:football
314,concept:sportsteam:toledo_rockets,1070,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
315,concept:sportsteam:westminster_college,1049,0.9375,concept:teamalsoknownas,concept:sportsteam:state_university
316,concept:sportsteam:elon_phoenix,1070,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
317,concept:sportsteam:lipscomb_bisons,1070,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
318,concept:sportsteam:louisiana_state_shreveport_pilots,1070,0.9990234375,concept:teamplaysinleague,concept:sportsleague:ncaa
319,concept:sportsteam:wyoming_cowboys,1070,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
320,concept:sportsteam:brooklyn_college,1054,0.9375,concept:teamalsoknownas,concept:sportsteam:state_university
321,concept:sportsteam:vanderbilt_commodores,1070,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
322,concept:sportsteam:rhode_island_anchormen,1070,0.9990234375,concept:teamplaysinleague,concept:sportsleague:ncaa
323,concept:sportsteam:st_cloud_state_huskies,1070,0.9990234375,concept:teamplaysinleague,concept:sportsleague:ncaa
324,concept:sportsteam:nanyang_technological_university,1070,0.96875,concept:teamplaysinleague,concept:sportsleague:international
325,concept:sportsteam:faulkner_eagles,1070,0.99609375,concept:teamplaysinleague,concept:sportsleague:ncaa
326,concept:sportsteam:chicago_cubs_baseball,1070,1.0,concept:teamalsoknownas,concept:sportsteam:cubbies
327,concept:sportsteam:chicago_cubs_baseball,1070,1.0,concept:teamplaysagainstteam,concept:sportsteam:louis_cardinals
328,concept:sportsteam:chicago_cubs_baseball,1070,1.0,concept:teamplaysagainstteam,concept:sportsteam:detroit_tigers
329,concept:sportsteam:chicago_cubs_baseball,1070,1.0,concept:teamplaysagainstteam,concept:sportsteam:pirates
330,concept:sportsteam:chicago_cubs_baseball,1070,1.0,concept:teamplaysagainstteam,concept:sportsteam:arizona_diamondbacks
331,concept:sportsteam:chicago_cubs_baseball,1070,1.0,concept:teamplaysagainstteam,concept:sportsteam:baltimore_orioles
332,concept:sportsteam:chicago_cubs_baseball,1070,1.0,concept:teamplaysagainstteam,concept:sportsteam:pittsburgh_pirates
333,concept:sportsteam:chicago_cubs_baseball,1070,1.0,concept:teamplaysagainstteam,concept:sportsteam:san_diego_padres
334,concept:sportsteam:chicago_cubs_baseball,1070,1.0,concept:teamplaysagainstteam,concept:sportsteam:white_sox
335,concept:sportsteam:chicago_cubs_baseball,1070,1.0,concept:teamplaysagainstteam,concept:sportsteam:mariners
336,concept:sportsteam:chicago_cubs_baseball,1070,1.0,concept:teamplaysagainstteam,concept:sportsteam:former_san_francisco_giants
337,concept:sportsteam:chicago_cubs_baseball,1070,1.0,concept:teamplaysagainstteam,concept:sportsteam:milwaukee_brewers
338,concept:sportsteam:chicago_cubs_baseball,1070,1.0,concept:teamplaysagainstteam,concept:sportsteam:d_backs
339,concept:sportsteam:chicago_cubs_baseball,1070,1.0,concept:teamplaysagainstteam,concept:sportsteam:red_sox_this_season
340,concept:sportsteam:chicago_cubs_baseball,1070,0.9999999378819721,concept:teamplaysagainstteam,concept:sportsteam:cardinals__
341,concept:sportsteam:chicago_cubs_baseball,1070,0.9999999000558486,concept:teamplaysagainstteam,concept:sportsteam:brewers
342,concept:sportsteam:chicago_cubs_baseball,1070,0.9999898234249682,concept:teamplaysagainstteam,concept:sportsteam:astros_last_night
343,concept:sportsteam:chicago_cubs_baseball,1070,0.99993896484375,concept:teamplaysagainstteam,concept:sportsteam:st___louis_cardinals
344,concept:sportsteam:chicago_cubs_baseball,1070,0.9998810996634689,concept:teamplaysagainstteam,concept:sportsteam:n2001_arizona_diamondbacks
345,concept:sportsteam:chicago_cubs_baseball,1070,0.9991639873629287,concept:teamplaysagainstteam,concept:sportsteam:padres
346,concept:sportsteam:chicago_cubs_baseball,1070,0.9968342125654883,concept:teamplaysagainstteam,concept:sportsteam:rangers
347,concept:sportsteam:chicago_cubs_baseball,1070,0.9963898987502469,concept:teamplaysagainstteam,concept:sportsteam:royals
348,concept:sportsteam:chicago_cubs_baseball,1070,0.9945595142751554,concept:teamplaysagainstteam,concept:sportsteam:atlanta_braves_spring_training
349,concept:sportsteam:chicago_cubs_baseball,1070,0.96875,concept:teamplaysagainstteam,concept:sportsteam:los_angeles_angels
350,concept:sportsteam:chicago_cubs_baseball,1070,0.96875,concept:teamplaysagainstteam,concept:sportsteam:philadelphia_phillies
351,concept:sportsteam:chicago_cubs_baseball,1070,0.96875,concept:teamplaysagainstteam,concept:sportsteam:chicago_white_sox
352,concept:sportsteam:chicago_cubs_baseball,1070,1.0,concept:teamplaysagainstteam,concept:sportsteam:dodgers
353,concept:sportsteam:chicago_cubs_baseball,1070,1.0,concept:teamplaysagainstteam,concept:sportsteam:red_sox
354,concept:sportsteam:chicago_cubs_baseball,1070,1.0,concept:teamplaysagainstteam,concept:sportsteam:tampa_bay_devil_rays
355,concept:sportsteam:chicago_cubs_baseball,1070,1.0,concept:teamplaysagainstteam,concept:sportsteam:montreal_expos
356,concept:sportsteam:chicago_cubs_baseball,1070,1.0,concept:teamplaysagainstteam,concept:sportsteam:los_angeles_dodgers
357,concept:sportsteam:chicago_cubs_baseball,1070,1.0,concept:teamplaysagainstteam,concept:sportsteam:houston_astros
358,concept:sportsteam:chicago_cubs_baseball,1070,1.0,concept:teamplaysagainstteam,concept:sportsteam:marlins
359,concept:sportsteam:chicago_cubs_baseball,1070,1.0,concept:teamplaysagainstteam,concept:sportsteam:cleveland_indians
360,concept:sportsteam:chicago_cubs_baseball,1070,0.9999999752805367,concept:teamplaysagainstteam,concept:sportsteam:yankees
361,concept:sportsteam:chicago_cubs_baseball,1070,0.9999999528528977,concept:teamplaysagainstteam,concept:sportsteam:new_york_mets
362,concept:sportsteam:chicago_cubs_baseball,1070,0.9999996749393865,concept:teamplaysagainstteam,concept:sportsteam:new_york_jets
363,concept:sportsteam:chicago_cubs_baseball,1070,0.9999339023856563,concept:teamplaysagainstteam,concept:sportsteam:rockies
364,concept:sportsteam:chicago_cubs_baseball,1070,0.9999003232175825,concept:teamplaysagainstteam,concept:sportsteam:phillies
365,concept:sportsteam:chicago_cubs_baseball,1070,0.9998845088914797,concept:teamplaysagainstteam,concept:sportsteam:boston_red_sox
366,concept:sportsteam:chicago_cubs_baseball,1070,0.9921875,concept:teamplaysagainstteam,concept:sportsteam:atlanta_braves
367,concept:sportsteam:chicago_cubs_baseball,1070,0.9375,concept:teamplaysagainstteam,concept:sportsteam:tampa_bay_rays
368,concept:sportsteam:chicago_cubs_baseball,1070,1.0,concept:teamplaysinleague,concept:sportsleague:mlb
369,concept:sportsteam:chicago_cubs_baseball,1070,1.0,concept:teamplayssport,concept:sport:baseball
370,concept:sportsteam:golden_state_warriors_nba,1069,0.9845563837982024,concept:teamplaysagainstteam,concept:sportsteam:boston_celtics
371,concept:sportsteam:golden_state_warriors_nba,1069,0.9687641538449462,concept:teamplaysagainstteam,concept:sportsteam:washington_wizards
372,concept:sportsteam:golden_state_warriors_nba,1069,0.937501663874875,concept:teamplaysagainstteam,concept:sportsteam:indiana_pacers
373,concept:sportsteam:golden_state_warriors_nba,1069,0.9843754132040536,concept:teamplaysagainstteam,concept:sportsteam:suns
374,concept:sportsteam:golden_state_warriors_nba,1069,0.9960938532982242,concept:teamplaysagainstteam,concept:sportsteam:portland_trailblazers
375,concept:sportsteam:golden_state_warriors_nba,1069,0.9990323674781982,concept:teamplaysagainstteam,concept:sportsteam:chicago_bulls
376,concept:sportsteam:golden_state_warriors_nba,1069,0.9375299597320825,concept:teamplaysagainstteam,concept:sportsteam:memphis_grizzlies_nba
377,concept:sportsteam:golden_state_warriors_nba,1069,0.9995117316624851,concept:teamplaysagainstteam,concept:sportsteam:houston_rockets_nba
378,concept:sportsteam:golden_state_warriors_nba,1069,0.9843788158474377,concept:teamplaysagainstteam,concept:sportsteam:hawks
379,concept:sportsteam:golden_state_warriors_nba,1069,0.9687500055259326,concept:teamplaysagainstteam,concept:sportsteam:la_clippers
380,concept:sportsteam:golden_state_warriors_nba,1069,0.984382079687465,concept:teamplaysagainstteam,concept:sportsteam:charlotte_bobcats
381,concept:sportsteam:golden_state_warriors_nba,1069,0.96875,concept:teamplaysagainstteam,concept:sportsteam:hornets_nba_live_29_03_2012
382,concept:sportsteam:golden_state_warriors_nba,1069,0.9921910384625333,concept:teamplaysagainstteam,concept:sportsteam:dallas_mavericks
383,concept:sportsteam:golden_state_warriors_nba,1069,0.9980469266494176,concept:teamplaysagainstteam,concept:sportsteam:los_angeles_lakers
384,concept:sportsteam:golden_state_warriors_nba,1069,0.9998395399847771,concept:teamplaysagainstteam,concept:sportsteam:utah_jazz
385,concept:sportsteam:golden_state_warriors_nba,1070,0.992191038461821,concept:teamplaysagainstteam,concept:sportsteam:san_antonio
386,concept:sportsteam:golden_state_warriors_nba,1070,0.9844413031193944,concept:teamplaysagainstteam,concept:sportsteam:new_orleans_hornets
387,concept:sportsteam:golden_state_warriors_nba,1070,1.0,concept:teamplaysinleague,concept:sportsleague:nba
388,concept:sportsteam:golden_state_warriors_nba,1070,1.0,concept:teamplayssport,concept:sport:basketball
389,concept:sportsteam:rollins_college,1070,0.9990234375,concept:teamplaysinleague,concept:sportsleague:international
390,concept:sportsteam:mit_engineers,1070,0.99951171875,concept:teamplaysinleague,concept:sportsleague:ncaa
391,concept:sportsteam:st_louis_billikens,1070,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
392,concept:sportsteam:ohio_dominican_panthers,1070,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
393,concept:sportsteam:radford_university,1070,0.96875,concept:teamalsoknownas,concept:sportsteam:state_university
394,concept:sportsteam:radford_university,1070,0.96875,concept:teamplaysinleague,concept:sportsleague:international
395,concept:sportsteam:red_sox,1069,1.0,concept:teamalsoknownas,concept:sportsteam:olde_towne_team
396,concept:sportsteam:red_sox,1069,1.0,concept:teamplaysagainstteam,concept:sportsteam:chicago_white_sox
