,Entity,Iteration,Probability,Relation,Value
304,concept:company:anadarko_petroleum,1114,1.0,concept:companyalsoknownas,concept:company:apc
305,concept:company:anadarko_petroleum,1115,0.9999997313876876,concept:companyceo,concept:ceo:james_hackett
306,concept:company:raytheon,1114,0.9877270893986669,concept:acquired,concept:company:e_systems
307,concept:company:raytheon,1115,0.984375,concept:companyceo,concept:ceo:william_h__swanson
308,concept:economicsector:aircraft_manufacturing,1112,1.0,concept:economicsectorcompany,concept:company:boeing
309,concept:biotechcompany:tyco_healthcare,1114,1.0,concept:companyalsoknownas,concept:biotechcompany:covidien
310,concept:biotechcompany:tyco_healthcare,1115,0.9990234375,concept:companyceo,concept:ceo:dennis_kozlowski
311,concept:biotechcompany:ebay,1114,0.99609375,concept:acquired,concept:website:stumbleupon
312,concept:biotechcompany:ebay,1114,0.9375,concept:acquired,concept:website:shopping_com
313,concept:biotechcompany:ebay,1114,1.0,concept:companyalsoknownas,concept:biotechcompany:ebay_com
314,concept:biotechcompany:ebay,1115,1.0,concept:companyceo,concept:ceo:pierre_morad_omidyar
315,concept:biotechcompany:md,1107,0.99609375,concept:companyeconomicsector,concept:economicsector:insurance
316,concept:biotechcompany:cbi,1096,0.96875,concept:companyeconomicsector,concept:academicfield:business
317,concept:company:server,1115,0.9999997615814209,concept:companyalsoknownas,concept:biotechcompany:microsoft
318,concept:biotechcompany:dow,1115,0.9999766588667655,concept:acquired,concept:biotechcompany:rohm___haas
319,concept:biotechcompany:dow,1114,1.0,concept:acquired,concept:company:union_carbide
320,concept:biotechcompany:dow,1115,1.0,concept:companyceo,concept:ceo:andrew_liveris
321,concept:biotechcompany:toshiba,1114,1.0,concept:acquired,concept:company:westinghouse
322,concept:biotechcompany:toshiba,1114,0.9375,concept:companyalsoknownas,concept:biotechcompany:nvidia
323,concept:biotechcompany:toshiba,1115,0.9999961853027344,concept:companyalsoknownas,concept:biotechcompany:sony_corp
324,concept:biotechcompany:toshiba,1115,0.9375,concept:companyalsoknownas,concept:company:panasonic
325,concept:biotechcompany:toshiba,1115,0.9375,concept:companyalsoknownas,concept:company:philips_electronics
326,concept:biotechcompany:toshiba,1115,0.96875,concept:companyceo,concept:ceo:atsutoshi_nishida
327,concept:biotechcompany:toshiba,1114,1.0,concept:companyeconomicsector,concept:economicsector:electronics
328,concept:company:bouygues,1096,0.9375,concept:companyeconomicsector,concept:academicfield:construction
329,concept:organization:mgm_mirage,1108,0.9375,concept:acquired,concept:organization:united_artists
330,concept:organization:mgm_mirage,1110,0.9375,concept:acquired,concept:mountainrange:ua
331,concept:organization:mgm_mirage,1109,0.96875,concept:companyeconomicsector,concept:economicsector:gaming
332,concept:company:dish_network,1114,0.9375,concept:acquired,concept:company:blockbuster_express
333,concept:retailstore:tjx_companies,1115,1.0,concept:companyceo,concept:ceo:carol_meyrowitz
334,concept:biotechcompany:corning,1114,0.9375,concept:companyalsoknownas,concept:company:corning_incorporated
335,concept:biotechcompany:siebel_systems_inc,1108,1.0,concept:companyalsoknownas,concept:company:xom_
336,concept:company:the_walt_disney_company,1115,0.9997782519751429,concept:acquired,concept:company:pixar_animation_studios
337,concept:company:the_walt_disney_company,1115,1.0,concept:companyeconomicsector,concept:economicsector:media
338,concept:company:the_walt_disney_company,1115,1.0,concept:companyeconomicsector,concept:economicsector:entertainment
339,concept:biotechcompany:msft,1115,1.0,concept:companyalsoknownas,concept:biotechcompany:microsoft
340,concept:biotechcompany:rimage_corporation,1108,0.9375,concept:companyalsoknownas,concept:company:rimage
341,concept:biotechcompany:computer_sciences,1115,0.9375,concept:acquired,concept:biotechcompany:dyncorp
342,concept:company:general,1115,0.9375,concept:acquired,concept:automobilemaker:saab
343,concept:company:general,1096,0.99951171875,concept:companyeconomicsector,concept:economicsector:insurance
344,concept:transportation:ma,1112,1.0,concept:companyalsoknownas,concept:company:mastercard_inc_a
345,concept:transportation:ma,1107,0.99951171875,concept:companyeconomicsector,concept:economicsector:insurance
346,concept:company:deere___co,1114,1.0,concept:companyalsoknownas,concept:trail:de
347,concept:biotechcompany:sony_corp,1114,1.0,concept:acquired,concept:recordlabel:universal_music
348,concept:biotechcompany:sony_corp,1115,0.99609375,concept:acquired,concept:company:sony_ericsson_fido
349,concept:biotechcompany:sony_corp,1115,0.96875,concept:acquired,concept:company:sonic_foundry
350,concept:biotechcompany:sony_corp,1115,0.9990234375,concept:acquired,concept:company:columbia
351,concept:biotechcompany:sony_corp,1115,0.9998779296875,concept:acquired,concept:organization:mgm_mirage
352,concept:biotechcompany:sony_corp,1115,0.9999961853027344,concept:companyalsoknownas,concept:biotechcompany:toshiba
353,concept:biotechcompany:sony_corp,1115,0.9990234375,concept:companyalsoknownas,concept:company:panasonic
354,concept:biotechcompany:sony_corp,1115,0.9990234375,concept:companyalsoknownas,concept:company:htc
355,concept:biotechcompany:sony_corp,1115,0.9990234375,concept:companyalsoknownas,concept:biotechcompany:ibm
356,concept:biotechcompany:sony_corp,1115,0.99609375,concept:companyalsoknownas,concept:biotechcompany:sharp_corporation
357,concept:biotechcompany:sony_corp,1115,0.984375,concept:companyalsoknownas,concept:company:motorolla
358,concept:biotechcompany:sony_corp,1115,0.984375,concept:companyalsoknownas,concept:biotechcompany:intel
359,concept:biotechcompany:sony_corp,1115,0.984375,concept:companyalsoknownas,concept:company:blu_ray_disc
360,concept:biotechcompany:sony_corp,1115,0.984375,concept:companyalsoknownas,concept:company:blackberry
361,concept:biotechcompany:sony_corp,1115,0.9375,concept:companyalsoknownas,concept:company:audiovox
362,concept:biotechcompany:sony_corp,1115,0.9375,concept:companyalsoknownas,concept:company:casio
363,concept:biotechcompany:sony_corp,1115,0.9375,concept:companyalsoknownas,concept:company:zte
364,concept:biotechcompany:sony_corp,1115,0.9375,concept:companyalsoknownas,concept:company:sony_financial_holdings
365,concept:biotechcompany:sony_corp,1115,0.9375,concept:companyalsoknownas,concept:company:nokia_devices
366,concept:biotechcompany:sony_corp,1115,0.9375,concept:companyalsoknownas,concept:company:benq
367,concept:biotechcompany:sony_corp,1115,0.9375,concept:companyalsoknownas,concept:recordlabel:sony_bmg_
368,concept:biotechcompany:sony_corp,1115,0.9375,concept:companyalsoknownas,concept:recordlabel:sony_music_entertainment
369,concept:biotechcompany:sony_corp,1115,0.9375,concept:companyalsoknownas,concept:biotechcompany:coca_cola
370,concept:biotechcompany:sony_corp,1115,0.9375,concept:companyalsoknownas,concept:company:barnes___noble
371,concept:biotechcompany:sony_corp,1115,0.9375,concept:companyalsoknownas,concept:biotechcompany:sandisk_corporation
372,concept:biotechcompany:sony_corp,1115,0.9375,concept:companyalsoknownas,concept:company:rim
373,concept:biotechcompany:sony_corp,1115,0.9999847412109375,concept:companyalsoknownas,concept:company:nokia_siemens
374,concept:biotechcompany:sony_corp,1115,0.984375,concept:companyalsoknownas,concept:recordlabel:epic
375,concept:biotechcompany:sony_corp,1115,0.984375,concept:companyalsoknownas,concept:recordlabel:sony_entertainment
376,concept:biotechcompany:sony_corp,1115,0.9375,concept:companyalsoknownas,concept:company:sony_electronics
377,concept:biotechcompany:sony_corp,1115,0.9375,concept:companyalsoknownas,concept:company:design
378,concept:biotechcompany:sony_corp,1115,0.9375,concept:companyalsoknownas,concept:company:alcatel_lucent
379,concept:biotechcompany:sony_corp,1115,0.9375,concept:companyalsoknownas,concept:company:napster
380,concept:biotechcompany:sony_corp,1115,0.984375,concept:companyalsoknownas,concept:recordlabel:sony_bmg
381,concept:biotechcompany:sony_corp,1115,0.9375,concept:companyalsoknownas,concept:company:royal_philips
382,concept:biotechcompany:sony_corp,1115,0.9375,concept:companyalsoknownas,concept:company:sanyo_electric
383,concept:biotechcompany:sony_corp,1115,0.9375,concept:companyalsoknownas,concept:company:time_warner
384,concept:biotechcompany:sony_corp,1115,0.984375,concept:companyalsoknownas,concept:company:nintendo_
385,concept:biotechcompany:sony_corp,1115,0.99609375,concept:companyalsoknownas,concept:company:asus_
386,concept:biotechcompany:sony_corp,1115,0.984375,concept:companyalsoknownas,concept:website:amazon_com
387,concept:biotechcompany:sony_corp,1114,0.9375,concept:companyalsoknownas,concept:company:samsung
388,concept:biotechcompany:sony_corp,1115,0.9990234375,concept:companyalsoknownas,concept:company:philips_electronics
389,concept:biotechcompany:sony_corp,1115,0.9375,concept:companyalsoknownas,concept:recordlabel:bbc
390,concept:biotechcompany:sony_corp,1115,0.984375,concept:companyalsoknownas,concept:biotechcompany:google
391,concept:biotechcompany:sony_corp,1115,0.9375,concept:companyalsoknownas,concept:company:hitachi_ltd_
392,concept:biotechcompany:sony_corp,1115,0.984375,concept:companyalsoknownas,concept:company:orange
393,concept:biotechcompany:sony_corp,1115,0.9375,concept:companyalsoknownas,concept:company:hp
394,concept:biotechcompany:sony_corp,1115,0.9375,concept:companyalsoknownas,concept:newspaper:uk_guardian
395,concept:biotechcompany:sony_corp,1115,0.9375,concept:companyalsoknownas,concept:transportation:eurostar
396,concept:biotechcompany:sony_corp,1115,0.9999847412109375,concept:companyalsoknownas,concept:company:motorola
397,concept:biotechcompany:sony_corp,1115,0.984375,concept:companyalsoknownas,concept:company:vodafone
398,concept:biotechcompany:sony_corp,1115,1.0,concept:companyceo,concept:ceo:stringer
399,concept:biotechcompany:sony_corp,1115,0.9961524944625233,concept:companyeconomicsector,concept:economicsector:entertainment
400,concept:company:equallogic,960,0.9999996206289741,concept:companyeconomicsector,concept:economicsector:computer
401,concept:company:hsbc,1115,0.9921875,concept:companyceo,concept:ceo:michael_geoghegan
402,concept:retailstore:whole_foods_market,1115,1.0,concept:acquired,concept:company:wild_oats
403,concept:retailstore:whole_foods_market,1110,1.0,concept:companyalsoknownas,concept:televisionstation:wfmi
404,concept:retailstore:whole_foods_market,1115,0.9999999999908724,concept:companyceo,concept:ceo:john_mackey
405,concept:company:tata_consultancy,1115,1.0,concept:companyceo,concept:ceo:n_chandrasekaran
406,concept:company:realnetworks,1115,0.998046875,concept:companyceo,concept:ceo:rob_glaser
407,concept:company:scientific_atlanta,960,0.9999999971104312,concept:companyeconomicsector,concept:economicsector:internet
408,concept:company:accenture001,1115,0.9375,concept:companyceo,concept:ceo:william_green
409,concept:company:france_telecom,1114,0.9998779296875,concept:acquired,concept:company:orange
410,concept:biotechcompany:cerner,1115,0.9375,concept:companyceo,concept:ceo:neal_patterson
411,concept:biotechcompany:duke_energy_corporation,1115,0.99951171875,concept:companyceo,concept:ceo:jim_rogers
412,concept:biotechcompany:searle,1115,0.96875,concept:companyceo,concept:ceo:donald_rumsfeld
413,concept:biotechcompany:supervalu_inc,1115,1.0,concept:companyceo,concept:ceo:jeff_noddle
414,concept:company:owens_corning,1115,1.0,concept:companyceo,concept:ceo:david_brown
415,concept:company:acco_brands,1114,0.9375,concept:companyalsoknownas,concept:attraction:kensington
416,concept:company:ge,1114,0.9987769288401696,concept:acquired,concept:biotechcompany:amersham_plc
417,concept:company:ge,1115,0.9999999683413702,concept:acquired,concept:company:nbc_universal001
418,concept:company:ge,1114,0.9375,concept:acquired,concept:company:enron
419,concept:company:ge,1114,1.0,concept:companyalsoknownas,concept:biotechcompany:general_electric
420,concept:company:ge,1114,1.0,concept:companyalsoknownas,concept:company:general_electric_co_
421,concept:company:ge,1115,0.9999999406171773,concept:companyceo,concept:ceo:jack_welch
422,concept:company:hp,1114,0.984375,concept:acquired,concept:company:indigo
423,concept:company:hp,1114,0.9375,concept:acquired,concept:company:voodoopc
424,concept:company:hp,1115,0.9999999567161691,concept:acquired,concept:biotechcompany:palm_inc
425,concept:company:hp,1114,0.9375,concept:acquired,concept:company:arcsight
426,concept:company:hp,1114,0.9997622803513413,concept:acquired,concept:planet:mercury
427,concept:company:hp,1115,0.9985284183111159,concept:acquired,concept:company:mercury_interactive
428,concept:company:hp,1114,1.0,concept:companyalsoknownas,concept:biotechcompany:hewlett_packard_co
429,concept:company:hp,1115,0.9375,concept:companyalsoknownas,concept:biotechcompany:sony_corp
430,concept:company:hp,1115,0.9375,concept:companyalsoknownas,concept:company:sap_ag
431,concept:company:hp,1115,0.984375,concept:companyceo,concept:ceo:leo_apotheker
432,concept:company:hp,1114,0.9375,concept:companyeconomicsector,concept:economicsector:electronics
433,concept:company:hp,1114,0.984375,concept:companyeconomicsector,concept:economicsector:computer
434,concept:company:falcon,1115,0.9375,concept:companyalsoknownas,concept:company:fair_isaac
435,concept:company:bp,1107,0.9953798539240173,concept:acquired,concept:biotechcompany:amoco
436,concept:company:bp,1102,0.984375,concept:acquired,concept:company:arco
437,concept:company:bp,1115,0.9999322949258823,concept:companyceo,concept:ceo:tony_hayward
438,concept:company:bp,1115,0.9988839997885737,concept:companyeconomicsector,concept:politicsissue:energy
439,concept:company:ca,1115,0.984375,concept:companyceo,concept:ceo:sanjay_kumar
440,concept:company:ca,1114,1.0,concept:companyeconomicsector,concept:economicsector:insurance
441,concept:company:dc,1113,0.9824483712924921,concept:companyeconomicsector,concept:economicsector:insurance
442,concept:biotechcompany:intel,1114,1.0,concept:acquired,concept:company:sarvega
443,concept:biotechcompany:intel,1114,0.9375,concept:acquired,concept:company:dialogic
444,concept:biotechcompany:intel,1114,0.9375,concept:acquired,concept:company:xircom
